Country,Code,Year,Aquaculture (tonnes),Fisheries (tonnes),Consumption (kg per capita),Artisanal,Industrial,Recreational,Subsistence,Stocks_within,Stocks_overexploited,p_increase_aqua,p_increase_fish,p_increase_consumption,p_increase_artisanal,p_increase_industrial,p_increase_recreational,p_increase_subsistence,p_increase_share_within,p_increase_share_over
Malaysia,MYS,1984,67777,735024.375,47.55,,,,,,,45.67%,-1.83%,13.95%,,,,,,
Malaysia,MYS,1985,51875,745432.375,43.84,,,,,,,-23.46%,1.42%,-7.80%,,,,,,
Malaysia,MYS,1986,52107,770663.3125,45.03,,,,,,,0.45%,3.38%,2.71%,,,,,,
Malaysia,MYS,1987,46486,864581.5625,44.19,,,,,,,-10.79%,12.19%,-1.87%,,,,,,
Malaysia,MYS,1988,47345,828913.1875,41.44,,,,,,,1.85%,-4.13%,-6.22%,,,,,,
Malaysia,MYS,1989,53647,891140.0625,44.15,,,,,,,13.31%,7.51%,6.54%,,,,,,
Malaysia,MYS,1990,52919,957078.1875,46.36,,,,,,,-1.36%,7.40%,5.01%,,,,,,
Malaysia,MYS,1991,64845,916076.8125,46.81,,,,,,,22.54%,-4.28%,0.97%,,,,,,
Malaysia,MYS,1992,79700,1027695.75,49.78,,,,,,,22.91%,12.18%,6.34%,,,,,,
Malaysia,MYS,1993,105241,1051134.125,48.84,,,,,,,32.05%,2.28%,-1.89%,,,,,,
Malaysia,MYS,1994,114112,1070416.5,50.96,,,,,,,8.43%,1.83%,4.34%,,,,,,
Malaysia,MYS,1995,132745,1116860,55.81,,,,,,,16.33%,4.34%,9.52%,,,,,,
Malaysia,MYS,1996,109063,1134374,53.67,,,,,,,-17.84%,1.57%,-3.83%,,,,,,
Malaysia,MYS,1997,107984,1176462,57.52,,,,,,,-0.99%,3.71%,7.17%,,,,,,
Malaysia,MYS,1998,133635,1157268,55.15,,,,,,,23.75%,-1.63%,-4.12%,,,,,,
Malaysia,MYS,1999,166974,1256049,62.15,,,,,,,24.95%,8.54%,12.69%,,,,,,
Malaysia,MYS,2000,167898,1293956,62.37,,,,,,,0.55%,3.02%,0.35%,,,,,,
Malaysia,MYS,2001,177021,1239235,59.25,,,,,,,5.43%,-4.23%,-5.00%,,,,,,
Malaysia,MYS,2002,183990,1279775,62.11,,,,,,,3.94%,3.27%,4.83%,,,,,,
Malaysia,MYS,2003,192160,1291428,58.38,,,,,,,4.44%,0.91%,-6.01%,,,,,,
Malaysia,MYS,2004,202218,1341221,53.59,,,,,,,5.23%,3.86%,-8.20%,,,,,,
Malaysia,MYS,2005,215834,1219322,53.78,,,,,,,6.73%,-9.09%,0.35%,,,,,,
Malaysia,MYS,2006,228317,1292167,54.38,,,,,,,5.78%,5.97%,1.12%,,,,,,
Malaysia,MYS,2007,268508,1390074,56.53,,,,,,,17.60%,7.58%,3.95%,,,,,,
Malaysia,MYS,2008,354579,1403373,57.8,,,,,,,32.06%,0.96%,2.25%,,,,,,
Malaysia,MYS,2009,472502.3125,1402090,59.67,,,,,,,33.26%,-0.09%,3.24%,,,,,,
Malaysia,MYS,2010,581242.9375,1438317,60.55,,,,,,,23.01%,2.58%,1.47%,,,,,,
Malaysia,MYS,2011,526692.5,1383315,56.16,,,,,,,-9.39%,-3.82%,-7.25%,,,,,,
Malaysia,MYS,2012,634875.875,1483168,60.75,,,,,,,20.54%,7.22%,8.17%,,,,,,
Malaysia,MYS,2013,530701.8125,1493793,58.97,,,,,,,-16.41%,0.72%,-2.93%,,,,,,
Malaysia,MYS,2014,521014.4688,1471209,57.44,,,,,,,-1.83%,-1.51%,-2.59%,,,,,,
Malaysia,MYS,2015,506965.1875,1499610,57.52,,,,,,,-2.70%,1.93%,0.14%,,,,,,
Malaysia,MYS,2016,407887.0938,1589586,57.99,,,,,,,-19.54%,6.00%,0.82%,,,,,,
Malaysia,MYS,2017,427515.5313,1478783,57.62,,,,,,,4.81%,-6.97%,-0.64%,,,,,,
Mali,MLI,1984,3,54708,7.39,,,,,,,,,,,,,,,
Mali,MLI,1985,6,54178,7.19,,,,,,,100.00%,-0.97%,-2.71%,,,,,,
Mali,MLI,1986,10,61002,7.93,,,,,,,66.67%,12.60%,10.29%,,,,,,
Mali,MLI,1987,12,55701,7.66,,,,,,,20.00%,-8.69%,-3.40%,,,,,,
Mali,MLI,1988,17,55858,7.3,,,,,,,41.67%,0.28%,-4.70%,,,,,,
Mali,MLI,1989,13,71825,9.15,,,,,,,-23.53%,28.58%,25.34%,,,,,,
Mali,MLI,1990,13,70535,9.13,,,,,,,0.00%,-1.80%,-0.22%,,,,,,
Mali,MLI,1991,31,68749,8.67,,,,,,,138.46%,-2.53%,-5.04%,,,,,,
Mali,MLI,1992,40,68467,8.42,,,,,,,29.03%,-0.41%,-2.88%,,,,,,
Mali,MLI,1993,52,64300,7.8,,,,,,,30.00%,-6.09%,-7.36%,,,,,,
Mali,MLI,1994,100,62850,7.2,,,,,,,92.31%,-2.26%,-7.69%,,,,,,
Mali,MLI,1995,100,132900,14.9,,,,,,,0.00%,111.46%,106.94%,,,,,,
Mali,MLI,1996,60,111910,11.01,,,,,,,-40.00%,-15.79%,-26.11%,,,,,,
Mali,MLI,1997,60,99550,10.04,,,,,,,0.00%,-11.04%,-8.81%,,,,,,
Mali,MLI,1998,60,98000,9.7,,,,,,,0.00%,-1.56%,-3.39%,,,,,,
Mali,MLI,1999,80,98536,9.48,,,,,,,33.33%,0.55%,-2.27%,,,,,,
Mali,MLI,2000,30,109870,10,,,,,,,-62.50%,11.50%,5.49%,,,,,,
Mali,MLI,2001,500,1.00E+05,8.94,,,,,,,1566.67%,-8.98%,-10.60%,,,,,,
Mali,MLI,2002,1008,1.00E+05,9.15,,,,,,,101.60%,0.00%,2.35%,,,,,,
Mali,MLI,2003,1008,1.00E+05,9.43,,,,,,,0.00%,0.00%,3.06%,,,,,,
Mali,MLI,2004,1008,1.00E+05,9.29,,,,,,,0.00%,0.00%,-1.48%,,,,,,
Mali,MLI,2005,1008,1.00E+05,9.38,,,,,,,0.00%,0.00%,0.97%,,,,,,
Mali,MLI,2006,1000,1.00E+05,9.35,,,,,,,-0.79%,0.00%,-0.32%,,,,,,
Mali,MLI,2007,640,1.00E+05,8.51,,,,,,,-36.00%,0.00%,-8.98%,,,,,,
Mali,MLI,2008,821,1.00E+05,8.5,,,,,,,28.28%,0.00%,-0.12%,,,,,,
Mali,MLI,2009,1355,1.00E+05,8.24,,,,,,,65.04%,0.00%,-3.06%,,,,,,
Mali,MLI,2010,2083,1.00E+05,8.44,,,,,,,53.73%,0.00%,2.43%,,,,,,
Mali,MLI,2011,2083,108149,8.77,,,,,,,0.00%,8.15%,3.91%,,,,,,
Mali,MLI,2012,987,71229,6.06,,,,,,,-52.62%,-34.14%,-30.90%,,,,,,
Mali,MLI,2013,2205.25,99353,7.73,,,,,,,123.43%,39.48%,27.56%,,,,,,
Mali,MLI,2014,1953,80000,6.4,,,,,,,-11.44%,-19.48%,-17.21%,,,,,,
Mali,MLI,2015,2400,92480,7.41,,,,,,,22.89%,15.60%,15.78%,,,,,,
Mali,MLI,2016,4194,102486,8.53,,,,,,,74.75%,10.82%,15.11%,,,,,,
Mali,MLI,2017,3914,106221,9.34,,,,,,,-6.68%,3.64%,9.50%,,,,,,
Malta,MLT,1970,0,1212,11.46,,,,,,,,,,,,,,,
Malta,MLT,1971,0,1247,11.01,,,,,,,,2.89%,-3.93%,,,,,,
Malta,MLT,1972,0,1247,12.32,,,,,,,,0.00%,11.90%,,,,,,
Malta,MLT,1973,0,1644,12.16,,,,,,,,31.84%,-1.30%,,,,,,
Malta,MLT,1974,0,1546,15.49,,,,,,,,-5.96%,27.38%,,,,,,
Malta,MLT,1975,0,1529,12.25,,,,,,,,-1.10%,-20.92%,,,,,,
Malta,MLT,1976,0,1571,13.14,,,,,,,,2.75%,7.27%,,,,,,
Malta,MLT,1977,0,1483,15.68,,,,,,,,-5.60%,19.33%,,,,,,
Malta,MLT,1978,0,1079,16.01,,,,,,,,-27.24%,2.10%,,,,,,
Malta,MLT,1979,0,1322,16.46,,,,,,,,22.52%,2.81%,,,,,,
Malta,MLT,1980,0,1078,25.41,,,,,,,,-18.46%,54.37%,,,,,,
Malta,MLT,1981,0,942,19.9,,,,,,,,-12.62%,-21.68%,,,,,,
Malta,MLT,1982,0,1216,12.33,,,,,,,,29.09%,-38.04%,,,,,,
Malta,MLT,1983,0,999,11.77,,,,,,,,-17.85%,-4.54%,,,,,,
Malta,MLT,1984,0,1226,11.92,,,,,,,,22.72%,1.27%,,,,,,
Malta,MLT,1985,0,2585,16.87,,,,,,,,110.85%,41.53%,,,,,,
Malta,MLT,1986,0,1168,14.6,,,,,,,,-54.82%,-13.46%,,,,,,
Malta,MLT,1987,0,1052,14.64,,,,,,,,-9.93%,0.27%,,,,,,
Malta,MLT,1988,0,896,14.28,,,,,,,,-14.83%,-2.46%,,,,,,
Malta,MLT,1989,0,941,18.9,,,,,,,,5.02%,32.35%,,,,,,
Malta,MLT,1990,3,796,15.43,,,,,,,,-15.41%,-18.36%,,,,,,
Malta,MLT,1991,200,773,17.71,,,,,,,6566.67%,-2.89%,14.78%,,,,,,
Malta,MLT,1992,500,579,22.1,,,,,,,150.00%,-25.10%,24.79%,,,,,,
Malta,MLT,1993,650,845,16.85,,,,,,,30.00%,45.94%,-23.76%,,,,,,
Malta,MLT,1994,904,2365,21.84,,,,,,,39.08%,179.88%,29.61%,,,,,,
Malta,MLT,1995,904,4636,25.4,,,,,,,0.00%,96.03%,16.30%,,,,,,
Malta,MLT,1996,1552,9199,25.32,,,,,,,71.68%,98.43%,-0.31%,,,,,,
Malta,MLT,1997,1800,1040,28.27,,,,,,,15.98%,-88.69%,11.65%,,,,,,
Malta,MLT,1998,1950,1180,28.1,,,,,,,8.33%,13.46%,-0.60%,,,,,,
Malta,MLT,1999,2002,1247,30.19,,,,,,,2.67%,5.68%,7.44%,,,,,,
Malta,MLT,2000,1746,1074,27.95,,,,,,,-12.79%,-13.87%,-7.42%,,,,,,
Malta,MLT,2001,1235,902,28.84,,,,,,,-29.27%,-16.01%,3.18%,,,,,,
Malta,MLT,2002,1116,1085,28.54,,,,,,,-9.64%,20.29%,-1.04%,,,,,,
Malta,MLT,2003,887,1138,30.03,,,,,,,-20.52%,4.88%,5.22%,,,,,,
Malta,MLT,2004,868,1138,30.24,,,,,,,-2.14%,0.00%,0.70%,,,,,,
Malta,MLT,2005,736,1406,29.7,,,,,,,-15.21%,23.55%,-1.79%,,,,,,
Malta,MLT,2006,1936,1332,30.59,,,,,,,163.04%,-5.26%,3.00%,,,,,,
Malta,MLT,2007,2716,1235,31.01,,,,,,,40.29%,-7.28%,1.37%,,,,,,
Malta,MLT,2008,2702,1391,31.03,,,,,,,-0.52%,12.63%,0.06%,,,,,,
Malta,MLT,2009,2868,1641,31.22,,,,,,,6.14%,17.97%,0.61%,,,,,,
Malta,MLT,2010,2916,1836,30.89,,,,,,,1.67%,11.88%,-1.06%,,,,,,
Malta,MLT,2011,2126.723877,1920,30.83,,,,,,,-27.07%,4.58%,-0.19%,,,,,,
Malta,MLT,2012,4336,2201,31.85,,,,,,,103.88%,14.64%,3.31%,,,,,,
Malta,MLT,2013,5266,2356,32.56,,,,,,,21.45%,7.04%,2.23%,,,,,,
Malta,MLT,2014,4917,2405,32.47,,,,,,,-6.63%,2.08%,-0.28%,,,,,,
Malta,MLT,2015,5913,2563,32.22,,,,,,,20.26%,6.57%,-0.77%,,,,,,
Malta,MLT,2016,6072.916992,3561,32.03,,,,,,,2.70%,38.94%,-0.59%,,,,,,
Malta,MLT,2017,7105.697266,2164,31.9,,,,,,,17.01%,-39.23%,-0.41%,,,,,,
Mauritius,MUS,1970,0,5400,10.38,,,,,,,,,,,,,,,
Mauritius,MUS,1971,0,5200,10.28,,,,,,,,-3.70%,-0.96%,,,,,,
Mauritius,MUS,1972,0,6600,12.8,,,,,,,,26.92%,24.51%,,,,,,
Mauritius,MUS,1973,0,6400,13.86,,,,,,,,-3.03%,8.28%,,,,,,
Mauritius,MUS,1974,0,7679,18.01,,,,,,,,19.98%,29.94%,,,,,,
Mauritius,MUS,1975,0,7038,14.77,,,,,,,,-8.35%,-17.99%,,,,,,
Mauritius,MUS,1976,0,6660,17.18,,,,,,,,-5.37%,16.32%,,,,,,
Mauritius,MUS,1977,1,7667,19.89,,,,,,,,15.12%,15.77%,,,,,,
Mauritius,MUS,1978,5,7108,19.43,,,,,,,400.00%,-7.29%,-2.31%,,,,,,
Mauritius,MUS,1979,15,6525,18.08,,,,,,,200.00%,-8.20%,-6.95%,,,,,,
Mauritius,MUS,1980,16,6348,16.86,,,,,,,6.67%,-2.71%,-6.75%,,,,,,
Mauritius,MUS,1981,25,7132,18.64,,,,,,,56.25%,12.35%,10.56%,,,,,,
Mauritius,MUS,1982,30,9780,15.67,,,,,,,20.00%,37.13%,-15.93%,,,,,,
Mauritius,MUS,1983,24,9434,14,,,,,,,-20.00%,-3.54%,-10.66%,,,,,,
Mauritius,MUS,1984,42,10346,14.62,,,,,,,75.00%,9.67%,4.43%,,,,,,
Mauritius,MUS,1985,53,12176,13.13,,,,,,,26.19%,17.69%,-10.19%,,,,,,
Mauritius,MUS,1986,50,12849,14.67,,,,,,,-5.66%,5.53%,11.73%,,,,,,
Mauritius,MUS,1987,72,17279,15.4,,,,,,,44.00%,34.48%,4.98%,,,,,,
Mauritius,MUS,1988,73,17117,16.1,,,,,,,1.39%,-0.94%,4.55%,,,,,,
Mauritius,MUS,1989,82,16898,17.53,,,,,,,12.33%,-1.28%,8.88%,,,,,,
Mauritius,MUS,1990,78,14098,18.28,,,,,,,-4.88%,-16.57%,4.28%,,,,,,
Mauritius,MUS,1991,86,18576,19.36,,,,,,,10.26%,31.76%,5.91%,,,,,,
Mauritius,MUS,1992,100,18861,22.26,,,,,,,16.28%,1.53%,14.98%,,,,,,
Mauritius,MUS,1993,110,20579,20.02,,,,,,,10.00%,9.11%,-10.06%,,,,,,
Mauritius,MUS,1994,142,18145,18.11,,,,,,,29.09%,-11.83%,-9.54%,,,,,,
Mauritius,MUS,1995,176,16395,18.57,,,,,,,23.94%,-9.64%,2.54%,,,,,,
Mauritius,MUS,1996,165,11869,18.33,,,,,,,-6.25%,-27.61%,-1.29%,,,,,,
Mauritius,MUS,1997,118,14025,19.99,,,,,,,-28.48%,18.16%,9.06%,,,,,,
Mauritius,MUS,1998,83,12093,19.99,,,,,,,-29.66%,-13.78%,0.00%,,,,,,
Mauritius,MUS,1999,85,12205,16.41,,,,,,,2.41%,0.93%,-17.91%,,,,,,
Mauritius,MUS,2000,87,9615,23.31,,,,,,,2.35%,-21.22%,42.05%,,,,,,
Mauritius,MUS,2001,59,10986,19.71,,,,,,,-32.18%,14.26%,-15.44%,,,,,,
Mauritius,MUS,2002,56,10706,20.81,,,,,,,-5.08%,-2.55%,5.58%,,,,,,
Mauritius,MUS,2003,33,11086,19.07,,,,,,,-41.07%,3.55%,-8.36%,,,,,,
Mauritius,MUS,2004,350,10371,19.94,,,,,,,960.61%,-6.45%,4.56%,,,,,,
Mauritius,MUS,2005,400,10005,19.61,,,,,,,14.29%,-3.53%,-1.65%,,,,,,
Mauritius,MUS,2006,443,8681,19.72,,,,,,,10.75%,-13.23%,0.56%,,,,,,
Mauritius,MUS,2007,175,8505,19.2,,,,,,,-60.50%,-2.03%,-2.64%,,,,,,
Mauritius,MUS,2008,245,6871,21.22,,,,,,,40.00%,-19.21%,10.52%,,,,,,
Mauritius,MUS,2009,437.3999939,7956,20.73,,,,,,,78.53%,15.79%,-2.31%,,,,,,
Mauritius,MUS,2010,567.5,7366,21.69,,,,,,,29.74%,-7.42%,4.63%,,,,,,
Mauritius,MUS,2011,537.2999878,7306,22.18,,,,,,,-5.32%,-0.81%,2.26%,,,,,,
Mauritius,MUS,2012,512,6502,23.73,,,,,,,-4.71%,-11.00%,6.99%,,,,,,
Mauritius,MUS,2013,397.2999878,7913,23.45,,,,,,,-22.40%,21.70%,-1.18%,,,,,,
Mauritius,MUS,2014,777.5,14755,23.2,,,,,,,95.70%,86.47%,-1.07%,,,,,,
Mauritius,MUS,2015,775.9899902,15796,23.16,,,,,,,-0.19%,7.06%,-0.17%,,,,,,
Mauritius,MUS,2016,1021.320007,18211,23.12,,,,,,,31.62%,15.29%,-0.17%,,,,,,
Mauritius,MUS,2017,1253.52002,24987,23.07,,,,,,,22.74%,37.21%,-0.22%,,,,,,
Mexico,MEX,1961,114,224801,2.42,,,,,,,,,,,,,,,
Mexico,MEX,1962,120,220180,2.33,,,,,,,5.26%,-2.06%,-3.72%,,,,,,
Mexico,MEX,1963,120,245480,2.86,,,,,,,0.00%,11.49%,22.75%,,,,,,
Mexico,MEX,1964,80,250020,2.91,,,,,,,-33.33%,1.85%,1.75%,,,,,,
Mexico,MEX,1965,80,259620,3.13,,,,,,,0.00%,3.84%,7.56%,,,,,,
Mexico,MEX,1966,100,291500,3.04,,,,,,,25.00%,12.28%,-2.88%,,,,,,
Mexico,MEX,1967,150,356550,3.59,,,,,,,50.00%,22.32%,18.09%,,,,,,
Mexico,MEX,1968,150,366650,3.45,,,,,,,0.00%,2.83%,-3.90%,,,,,,
Mexico,MEX,1969,150,354250,3.4,,,,,,,0.00%,-3.38%,-1.45%,,,,,,
Mexico,MEX,1970,540,384528,3.71,,,,,,,260.00%,8.55%,9.12%,,,,,,
Mexico,MEX,1971,660,422925,4.11,,,,,,,22.22%,9.99%,10.78%,,,,,,
Mexico,MEX,1972,709,458147,4.14,,,,,,,7.42%,8.33%,0.73%,,,,,,
Mexico,MEX,1973,1984,477730,4.32,,,,,,,179.83%,4.27%,4.35%,,,,,,
Mexico,MEX,1974,1826,441879,4.19,,,,,,,-7.96%,-7.50%,-3.01%,,,,,,
Mexico,MEX,1975,2840,497173,4.51,,,,,,,55.53%,12.51%,7.64%,,,,,,
Mexico,MEX,1976,2486,538670,4.16,,,,,,,-12.46%,8.35%,-7.76%,,,,,,
Mexico,MEX,1977,2960,578289,3.99,,,,,,,19.07%,7.35%,-4.09%,,,,,,
Mexico,MEX,1978,4841,826585,6.95,,,,,,,63.55%,42.94%,74.19%,,,,,,
Mexico,MEX,1979,6766,1018607,8.51,,,,,,,39.76%,23.23%,22.45%,,,,,,
Mexico,MEX,1980,8626,1276487,10.05,,,,,,,27.49%,25.32%,18.10%,,,,,,
Mexico,MEX,1981,11089,1629058,13.43,,,,,,,28.55%,27.62%,33.63%,,,,,,
Mexico,MEX,1982,12512,1422637,11.57,,,,,,,12.83%,-12.67%,-13.85%,,,,,,
Mexico,MEX,1983,13679,1062998.75,9.15,,,,,,,9.33%,-25.28%,-20.92%,,,,,,
Mexico,MEX,1984,10465,1127538.875,9.76,,,,,,,-23.50%,6.07%,6.67%,,,,,,
Mexico,MEX,1985,11230,1245082.25,9.5,,,,,,,7.31%,10.42%,-2.66%,,,,,,
Mexico,MEX,1986,13523,1343933.75,9.64,,,,,,,20.42%,7.94%,1.47%,,,,,,
Mexico,MEX,1987,15907,1449654.75,10.35,,,,,,,17.63%,7.87%,7.37%,,,,,,
Mexico,MEX,1988,17121,1377858.5,10.56,,,,,,,7.63%,-4.95%,2.03%,,,,,,
Mexico,MEX,1989,18249,1502265.75,10.59,,,,,,,6.59%,9.03%,0.28%,,,,,,
Mexico,MEX,1990,22348,1424798.875,12.27,,,,,,,22.46%,-5.16%,15.86%,,,,,,
Mexico,MEX,1991,24972,1428316.875,11.5,,,,,,,11.74%,0.25%,-6.28%,,,,,,
Mexico,MEX,1992,26576,1219951.5,10.72,,,,,,,6.42%,-14.59%,-6.78%,,,,,,
Mexico,MEX,1993,28068,1164911.625,10.49,,,,,,,5.61%,-4.51%,-2.15%,,,,,,
Mexico,MEX,1994,31667,1230374.75,10.94,,,,,,,12.82%,5.62%,4.29%,,,,,,
Mexico,MEX,1995,25580,1380516.375,9.67,,,,,,,-19.22%,12.20%,-11.61%,,,,,,
Mexico,MEX,1996,31339,1500101.5,10.42,,,,,,,22.51%,8.66%,7.76%,,,,,,
Mexico,MEX,1997,39500,1533101.375,11.26,,,,,,,26.04%,2.20%,8.06%,,,,,,
Mexico,MEX,1998,41068,1193486.25,9.23,,,,,,,3.97%,-22.15%,-18.03%,,,,,,
Mexico,MEX,1999,48443,1238933.5,9.17,,,,,,,17.96%,3.81%,-0.65%,,,,,,
Mexico,MEX,2000,53918,1351027.375,9.61,,,,,,,11.30%,9.05%,4.80%,,,,,,
Mexico,MEX,2001,76063,1449527.5,9.71,,,,,,,41.07%,7.29%,1.04%,,,,,,
Mexico,MEX,2002,73670,1482727.875,10.26,,,,,,,-3.15%,2.29%,5.66%,,,,,,
Mexico,MEX,2003,84470,1387506,9.96,,,,,,,14.66%,-6.42%,-2.92%,,,,,,
Mexico,MEX,2004,104348,1289765.375,10.18,,,,,,,23.53%,-7.04%,2.21%,,,,,,
Mexico,MEX,2005,133131,1325938.5,11.09,,,,,,,27.58%,2.80%,8.94%,,,,,,
Mexico,MEX,2006,154451,1368697.25,11.7,,,,,,,16.01%,3.22%,5.50%,,,,,,
Mexico,MEX,2007,140062.25,1475206.5,12.3,,,,,,,-9.32%,7.78%,5.13%,,,,,,
Mexico,MEX,2008,159309.0469,1587709.625,12.52,,,,,,,13.74%,7.63%,1.79%,,,,,,
Mexico,MEX,2009,156956.6406,1619877.875,11.71,,,,,,,-1.48%,2.03%,-6.47%,,,,,,
Mexico,MEX,2010,126238,1528285,12.13,,,,,,,-19.57%,-5.65%,3.59%,,,,,,
Mexico,MEX,2011,137128,1571844.625,10.72,,,,,,,8.63%,2.85%,-11.62%,,,,,,
Mexico,MEX,2012,143746.6406,1582514.25,10.59,,,,,,,4.83%,0.68%,-1.21%,,,,,,
Mexico,MEX,2013,111499.75,1627718.125,10.46,,,,,,,-22.43%,2.86%,-1.23%,,,,,,
Mexico,MEX,2014,194229.75,1531398.625,14.38,,,,,,,74.20%,-5.92%,37.48%,,,,,,
Mexico,MEX,2015,211621.6406,1480859,14.89,,,,,,,8.95%,-3.30%,3.55%,,,,,,
Mexico,MEX,2016,221327.4531,1526107.25,15.62,,,,,,,4.59%,3.06%,4.90%,,,,,,
Mexico,MEX,2017,243307.3281,1640382.5,14.38,,,,,,,9.93%,7.49%,-7.94%,,,,,,
Moldova,MDA,1992,2935,124,0.7,,,,,,,,,,,,,,,
Moldova,MDA,1993,2275,90,0.54,,,,,,,-22.49%,-27.42%,-22.86%,,,,,,
Moldova,MDA,1994,1212,118,2.27,,,,,,,-46.73%,31.11%,320.37%,,,,,,
Moldova,MDA,1995,1401,128,2.19,,,,,,,15.59%,8.47%,-3.52%,,,,,,
Moldova,MDA,1996,1067,26,3.97,,,,,,,-23.84%,-79.69%,81.28%,,,,,,
Moldova,MDA,1997,1202,26,3.2,,,,,,,12.65%,0.00%,-19.40%,,,,,,
Moldova,MDA,1998,1129,19,3.87,,,,,,,-6.07%,-26.92%,20.94%,,,,,,
Moldova,MDA,1999,815,9,3.03,,,,,,,-27.81%,-52.63%,-21.71%,,,,,,
Moldova,MDA,2000,1710,25,4.28,,,,,,,109.82%,177.78%,41.25%,,,,,,
Moldova,MDA,2001,1709,28,6.91,,,,,,,-0.06%,12.00%,61.45%,,,,,,
Moldova,MDA,2002,2335,38,7.3,,,,,,,36.63%,35.71%,5.64%,,,,,,
Moldova,MDA,2003,3408,58,7.61,,,,,,,45.95%,52.63%,4.25%,,,,,,
Moldova,MDA,2004,5650,85,10.09,,,,,,,65.79%,46.55%,32.59%,,,,,,
Moldova,MDA,2005,6300,56,12.12,,,,,,,11.50%,-34.12%,20.12%,,,,,,
Moldova,MDA,2006,6800,51,11.96,,,,,,,7.94%,-8.93%,-1.32%,,,,,,
Moldova,MDA,2007,7500,26,12.09,,,,,,,10.29%,-49.02%,1.09%,,,,,,
Moldova,MDA,2008,7800,36,15.77,,,,,,,4.00%,38.46%,30.44%,,,,,,
Moldova,MDA,2009,8200,26,13.67,,,,,,,5.13%,-27.78%,-13.32%,,,,,,
Moldova,MDA,2010,8800,44,13.15,,,,,,,7.32%,69.23%,-3.80%,,,,,,
Moldova,MDA,2011,9000,50,12.72,,,,,,,2.27%,13.64%,-3.27%,,,,,,
Moldova,MDA,2012,9080,50,12.83,,,,,,,0.89%,0.00%,0.86%,,,,,,
Moldova,MDA,2013,9080,50,12.93,,,,,,,0.00%,0.00%,0.78%,,,,,,
Moldova,MDA,2014,11000,50,12.09,,,,,,,21.15%,0.00%,-6.50%,,,,,,
Moldova,MDA,2015,11166.0498,50,10.01,,,,,,,1.51%,0.00%,-17.20%,,,,,,
Moldova,MDA,2016,12011.40039,50,11.21,,,,,,,7.57%,0.00%,11.99%,,,,,,
Moldova,MDA,2017,12083,50,11.58,,,,,,,0.60%,0.00%,3.30%,,,,,,
Montenegro,MNE,2006,354,1524.800049,8.23,,,,,,,,,,,,,,,
Montenegro,MNE,2007,361,1131,9.86,,,,,,,1.98%,-25.83%,19.81%,,,,,,
Montenegro,MNE,2008,614,1680,11.48,,,,,,,70.08%,48.54%,16.43%,,,,,,
Montenegro,MNE,2009,565,1661.199951,10.65,,,,,,,-7.98%,-1.12%,-7.23%,,,,,,
Montenegro,MNE,2010,740,1345.400024,10.68,,,,,,,30.97%,-19.01%,0.28%,,,,,,
Montenegro,MNE,2011,840,1517.599976,11.44,,,,,,,13.51%,12.80%,7.12%,,,,,,
Montenegro,MNE,2012,811,1390.599976,11.09,,,,,,,-3.45%,-8.37%,-3.06%,,,,,,
Montenegro,MNE,2013,811,1580.5,12.22,,,,,,,0.00%,13.66%,10.19%,,,,,,
Montenegro,MNE,2014,859,1556.400024,11.92,,,,,,,5.92%,-1.52%,-2.45%,,,,,,
Montenegro,MNE,2015,813,1486.800049,12.03,,,,,,,-5.36%,-4.47%,0.92%,,,,,,
Montenegro,MNE,2016,929,1595,13.37,,,,,,,14.27%,7.28%,11.14%,,,,,,
Montenegro,MNE,2017,1022,1079.699951,14.06,,,,,,,10.01%,-32.31%,5.16%,,,,,,
Morocco,MAR,1961,0,176681,1.16,,,,,,,,,,,,,,,
Morocco,MAR,1962,0,171949,1.44,,,,,,,,-2.68%,24.14%,,,,,,
Morocco,MAR,1963,0,180535,2.05,,,,,,,,4.99%,42.36%,,,,,,
Morocco,MAR,1964,0,208582,2.16,,,,,,,,15.54%,5.37%,,,,,,
Morocco,MAR,1965,0,225486,2.42,,,,,,,,8.10%,12.04%,,,,,,
Morocco,MAR,1966,4,318580,2.04,,,,,,,,41.29%,-15.70%,,,,,,
Morocco,MAR,1967,10,273356,1.83,,,,,,,150.00%,-14.20%,-10.29%,,,,,,
Morocco,MAR,1968,16,231475,1.77,,,,,,,60.00%,-15.32%,-3.28%,,,,,,
Morocco,MAR,1969,22,233697,2.34,,,,,,,37.50%,0.96%,32.20%,,,,,,
Morocco,MAR,1970,28,258177,2.3,,,,,,,27.27%,10.48%,-1.71%,,,,,,
Morocco,MAR,1971,35,234784,4.8,,,,,,,25.00%,-9.06%,108.70%,,,,,,
Morocco,MAR,1972,41,275036,6.1,,,,,,,17.14%,17.14%,27.08%,,,,,,
Morocco,MAR,1973,47,399681,4.7,,,,,,,14.63%,45.32%,-22.95%,,,,,,
Morocco,MAR,1974,53,288681,4.4,,,,,,,12.77%,-27.77%,-6.38%,,,,,,
Morocco,MAR,1975,59,230466,3.44,,,,,,,11.32%,-20.17%,-21.82%,,,,,,
Morocco,MAR,1976,65,288930,4.59,,,,,,,10.17%,25.37%,33.43%,,,,,,
Morocco,MAR,1977,76,265361,4.97,,,,,,,16.92%,-8.16%,8.28%,,,,,,
Morocco,MAR,1978,85,298072.0938,6.45,,,,,,,11.84%,12.33%,29.78%,,,,,,
